Ruolo,Calciatore,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,FantaVoto
A,Lucca,5.5,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,5.0
P,Joronen,6.5,0.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.5
D,Zampano,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
D,Altare,5.5,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,4.5
D,Svoboda,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0
D,Haps,5.5,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,5.0
D,Sverko,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
D,Sagrado,6.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,5.5
C,Duncan,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,Crnigoj,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Ellertsson,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,7.5
C,Oristanio,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,Lella,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
C,Andersen M.k.,6.5,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.5
A,Pierini,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
A,Raimondo,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
A,Gytkjaer,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
P,Montipo',6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
D,Magnani,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
D,Dawidowicz,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
D,Coppola D.,6.5,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,6.0
D,Tchatchoua,7.5,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,7.0
D,Frese,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,Lazovic,7.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,9.5
C,Kastanos,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
C,Duda,7.5,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,8.0
C,Harroui,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.5
C,Belahyane,6.5,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,6.0
C,Serdar,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,Suslov,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
A,Mosquera,7.5,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.5
A,Rocha Livramento,7.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.0
A,Tengstedt,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
