Ruolo,Calciatore,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,FantaVoto
A,Brenner,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
A,Lucca,7.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.0
P,Joronen,3.0,0.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-1.0
D,Zampano,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
D,Candela,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
D,Svoboda,4.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.5
D,Carboni F.,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
D,Idzes,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
D,Schingtienne,4.5,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,4.0
C,Duncan,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0
C,Nicolussi Caviglia,4.5,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,3.5
C,Busio,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0
C,Oristanio,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,Andersen M.k.,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
C,Doumbia I.,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Yeboah J.,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
A,Pohjanpalo,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
A,Raimondo,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
P,Montipo',6.5,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.5
D,Faraoni,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
D,Dawidowicz,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
D,Daniliuc,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0
D,Coppola D.,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,6.0
D,Tchatchoua,5.5,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,5.0
C,Lazovic,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,Kastanos,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,Harroui,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,Alidou,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,Belahyane,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0
C,Dani Silva,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
C,Cisse' A.,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
A,Sarr A.,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
A,Mosquera,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.5
A,Tengstedt,6.5,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,9.0
